#,Date-Time (PST/PDT),Temperature   (°C),Low Power Warning,Safe Shut down Low Battery,Stopped,End of File
1782,04/26/2024 18:00:00,13.68,,,,
1783,04/26/2024 19:00:00,13.04,,,,
1784,04/26/2024 20:00:00,12.91,,,,
1785,04/26/2024 21:00:00,12.40,,,,
1786,04/26/2024 22:00:00,11.49,,,,
1787,04/26/2024 23:00:00,10.51,,,,
1788,04/27/2024 00:00:00,10.38,,,,
1789,04/27/2024 01:00:00,10.12,,,,
1790,04/27/2024 02:00:00,9.82,,,,
1791,04/27/2024 03:00:00,9.74,,,,
1792,04/27/2024 04:00:00,9.69,,,,
1793,04/27/2024 05:00:00,9.56,,,,
1794,04/27/2024 06:00:00,9.31,,,,
1795,04/27/2024 07:00:00,9.31,,,,
1796,04/27/2024 08:00:00,9.39,,,,
1797,04/27/2024 09:00:00,9.65,,,,
1798,04/27/2024 10:00:00,10.42,,,,
1799,04/27/2024 11:00:00,10.64,,,,
1800,04/27/2024 12:00:00,10.68,,,,
1801,04/27/2024 13:00:00,10.59,,,,
1802,04/27/2024 14:00:00,11.75,,,,
1803,04/27/2024 15:00:00,11.79,,,,
1804,04/27/2024 16:00:00,12.35,,,,
1805,04/27/2024 17:00:00,12.91,,,,
1806,04/27/2024 18:00:00,13.17,,,,
1807,04/27/2024 19:00:00,12.82,,,,
1808,04/27/2024 20:00:00,12.01,,,,
1809,04/27/2024 21:00:00,11.11,,,,
1810,04/27/2024 22:00:00,10.98,,,,
1811,04/27/2024 23:00:00,10.59,,,,
1812,04/28/2024 00:00:00,10.25,,,,
1813,04/28/2024 01:00:00,9.56,,,,
1814,04/28/2024 02:00:00,9.22,,,,
1815,04/28/2024 03:00:00,8.83,,,,
1816,04/28/2024 04:00:00,8.49,,,,
1817,04/28/2024 05:00:00,8.32,,,,
1818,04/28/2024 06:00:00,8.19,,,,
1819,04/28/2024 07:00:00,8.49,,,,
1820,04/28/2024 08:00:00,8.45,,,,
1821,04/28/2024 09:00:00,9.48,,,,
1822,04/28/2024 10:00:00,10.85,,,,
1823,04/28/2024 11:00:00,11.24,,,,
1824,04/28/2024 12:00:00,9.65,,,,
1825,04/28/2024 13:00:00,10.68,,,,
1826,04/28/2024 14:00:00,10.46,,,,
1827,04/28/2024 15:00:00,9.39,,,,
1828,04/28/2024 16:00:00,10.68,,,,
1829,04/28/2024 17:00:00,9.35,,,,
1830,04/28/2024 18:00:00,9.35,,,,
1831,04/28/2024 19:00:00,8.36,,,,
1832,04/28/2024 20:00:00,8.19,,,,
1833,04/28/2024 21:00:00,7.42,,,,
1834,04/28/2024 22:00:00,6.95,,,,
1835,04/28/2024 23:00:00,6.82,,,,
1836,04/29/2024 00:00:00,6.65,,,,
1837,04/29/2024 01:00:00,6.35,,,,
1838,04/29/2024 02:00:00,6.22,,,,
1839,04/29/2024 03:00:00,6.22,,,,
1840,04/29/2024 04:00:00,5.27,,,,
1841,04/29/2024 05:00:00,5.02,,,,
1842,04/29/2024 06:00:00,5.15,,,,
1843,04/29/2024 07:00:00,5.45,,,,
1844,04/29/2024 08:00:00,5.96,,,,
1845,04/29/2024 09:00:00,5.96,,,,
1846,04/29/2024 10:00:00,5.87,,,,
1847,04/29/2024 11:00:00,7.16,,,,
1848,04/29/2024 12:00:00,8.53,,,,
1849,04/29/2024 13:00:00,11.02,,,,
1850,04/29/2024 14:00:00,12.48,,,,
1851,04/29/2024 15:00:00,13.00,,,,
1852,04/29/2024 16:00:00,11.02,,,,
1853,04/29/2024 17:00:00,12.18,,,,
1854,04/29/2024 18:00:00,12.05,,,,
1855,04/29/2024 19:00:00,11.41,,,,
1856,04/29/2024 20:00:00,10.21,,,,
1857,04/29/2024 21:00:00,9.01,,,,
1858,04/29/2024 22:00:00,8.06,,,,
1859,04/29/2024 23:00:00,7.12,,,,
1860,04/30/2024 00:00:00,6.48,,,,
1861,04/30/2024 01:00:00,6.39,,,,
1862,04/30/2024 02:00:00,6.39,,,,
1863,04/30/2024 03:00:00,6.00,,,,
1864,04/30/2024 04:00:00,5.27,,,,
1865,04/30/2024 05:00:00,4.84,,,,
1866,04/30/2024 06:00:00,4.72,,,,
1867,04/30/2024 07:00:00,5.36,,,,
1868,04/30/2024 08:00:00,5.53,,,,
1869,04/30/2024 09:00:00,6.22,,,,
1870,04/30/2024 10:00:00,6.99,,,,
1871,04/30/2024 11:00:00,7.42,,,,
1872,04/30/2024 12:00:00,8.28,,,,
1873,04/30/2024 13:00:00,8.96,,,,
1874,04/30/2024 14:00:00,9.65,,,,
1875,04/30/2024 15:00:00,10.46,,,,
1876,04/30/2024 16:00:00,11.67,,,,
1877,04/30/2024 17:00:00,12.14,,,,
1878,04/30/2024 18:00:00,11.67,,,,
1879,04/30/2024 19:00:00,12.05,,,,
1880,04/30/2024 20:00:00,10.72,,,,
1881,04/30/2024 21:00:00,9.39,,,,
1882,04/30/2024 22:00:00,7.68,,,,
1883,04/30/2024 23:00:00,6.95,,,,
1884,05/01/2024 00:00:00,6.22,,,,
1885,05/01/2024 01:00:00,5.40,,,,
1886,05/01/2024 02:00:00,4.93,,,,
1887,05/01/2024 03:00:00,4.50,,,,
1888,05/01/2024 04:00:00,4.20,,,,
1889,05/01/2024 05:00:00,4.37,,,,
1890,05/01/2024 06:00:00,4.12,,,,
1891,05/01/2024 07:00:00,5.02,,,,
1892,05/01/2024 08:00:00,8.58,,,,
1893,05/01/2024 09:00:00,9.86,,,,
1894,05/01/2024 10:00:00,11.24,,,,
1895,05/01/2024 11:00:00,12.65,,,,
1896,05/01/2024 12:00:00,12.70,,,,
1897,05/01/2024 13:00:00,14.07,,,,
1898,05/01/2024 14:00:00,15.36,,,,
1899,05/01/2024 15:00:00,15.61,,,,
1900,05/01/2024 16:00:00,15.40,,,,
1901,05/01/2024 17:00:00,16.08,,,,
1902,05/01/2024 18:00:00,15.14,,,,
1903,05/01/2024 19:00:00,14.28,,,,
1904,05/01/2024 20:00:00,13.04,,,,
1905,05/01/2024 21:00:00,11.97,,,,
1906,05/01/2024 22:00:00,11.11,,,,
1907,05/01/2024 23:00:00,10.55,,,,
1908,05/02/2024 00:00:00,9.86,,,,
1909,05/02/2024 01:00:00,9.05,,,,
1910,05/02/2024 02:00:00,7.85,,,,
1911,05/02/2024 03:00:00,7.89,,,,
1912,05/02/2024 04:00:00,8.06,,,,
1913,05/02/2024 05:00:00,7.42,,,,
1914,05/02/2024 06:00:00,6.35,,,,
1915,05/02/2024 07:00:00,8.23,,,,
1916,05/02/2024 08:00:00,9.31,,,,
1917,05/02/2024 09:00:00,9.91,,,,
1918,05/02/2024 10:00:00,11.45,,,,
1919,05/02/2024 11:00:00,12.22,,,,
1920,05/02/2024 12:00:00,13.30,,,,
1921,05/02/2024 13:00:00,14.41,,,,
1922,05/02/2024 14:00:00,15.53,,,,
1923,05/02/2024 15:00:00,16.51,,,,
1924,05/02/2024 16:00:00,17.41,,,,
1925,05/02/2024 17:00:00,18.27,,,,
1926,05/02/2024 18:00:00,18.53,,,,
1927,05/02/2024 19:00:00,18.14,,,,
1928,05/02/2024 20:00:00,17.46,,,,
1929,05/02/2024 21:00:00,15.06,,,,
1930,05/02/2024 22:00:00,13.21,,,,
1931,05/02/2024 23:00:00,12.27,,,,
1932,05/03/2024 00:00:00,11.24,,,,
1933,05/03/2024 01:00:00,10.64,,,,
1934,05/03/2024 02:00:00,9.74,,,,
1935,05/03/2024 03:00:00,8.62,,,,
1936,05/03/2024 04:00:00,7.68,,,,
1937,05/03/2024 05:00:00,6.90,,,,
1938,05/03/2024 06:00:00,6.22,,,,
1939,05/03/2024 07:00:00,7.93,,,,
1940,05/03/2024 08:00:00,12.31,,,,
1941,05/03/2024 09:00:00,13.68,,,,
1942,05/03/2024 10:00:00,14.07,,,,
1943,05/03/2024 11:00:00,15.74,,,,
1944,05/03/2024 12:00:00,17.41,,,,
1945,05/03/2024 13:00:00,18.06,,,,
1946,05/03/2024 14:00:00,17.93,,,,
1947,05/03/2024 15:00:00,18.96,,,,
1948,05/03/2024 16:00:00,18.27,,,,
1949,05/03/2024 17:00:00,17.80,,,,
1950,05/03/2024 18:00:00,17.54,,,,
1951,05/03/2024 19:00:00,15.06,,,,
1952,05/03/2024 20:00:00,13.17,,,,
1953,05/03/2024 21:00:00,12.70,,,,
1954,05/03/2024 22:00:00,12.01,,,,
1955,05/03/2024 23:00:00,11.41,,,,
1956,05/04/2024 00:00:00,11.37,,,,
1957,05/04/2024 01:00:00,10.98,,,,
1958,05/04/2024 02:00:00,10.89,,,,
1959,05/04/2024 03:00:00,11.24,,,,
1960,05/04/2024 04:00:00,11.28,,,,
1961,05/04/2024 05:00:00,10.68,,,,
1962,05/04/2024 06:00:00,10.34,,,,
1963,05/04/2024 07:00:00,10.29,,,,
1964,05/04/2024 08:00:00,10.21,,,,
1965,05/04/2024 09:00:00,10.94,,,,
1966,05/04/2024 10:00:00,11.62,,,,
1967,05/04/2024 11:00:00,12.05,,,,
1968,05/04/2024 12:00:00,12.40,,,,
1969,05/04/2024 13:00:00,12.27,,,,
1970,05/04/2024 14:00:00,12.74,,,,
1971,05/04/2024 15:00:00,12.57,,,,
1972,05/04/2024 16:00:00,12.35,,,,
1973,05/04/2024 17:00:00,12.31,,,,
1974,05/04/2024 18:00:00,10.68,,,,
1975,05/04/2024 19:00:00,10.34,,,,
1976,05/04/2024 20:00:00,10.51,,,,
1977,05/04/2024 21:00:00,10.38,,,,
1978,05/04/2024 22:00:00,10.42,,,,
1979,05/04/2024 23:00:00,9.99,,,,
1980,05/05/2024 00:00:00,9.78,,,,
1981,05/05/2024 01:00:00,9.61,,,,
1982,05/05/2024 02:00:00,9.35,,,,
1983,05/05/2024 03:00:00,9.18,,,,
1984,05/05/2024 04:00:00,9.05,,,,
1985,05/05/2024 05:00:00,9.09,,,,
1986,05/05/2024 06:00:00,9.05,,,,
1987,05/05/2024 07:00:00,8.83,,,,
1988,05/05/2024 08:00:00,8.75,,,,
1989,05/05/2024 09:00:00,8.79,,,,
1990,05/05/2024 10:00:00,9.22,,,,
1991,05/05/2024 11:00:00,9.31,,,,
1992,05/05/2024 12:00:00,9.52,,,,
1993,05/05/2024 13:00:00,10.25,,,,
1994,05/05/2024 14:00:00,10.94,,,,
1995,05/05/2024 15:00:00,11.11,,,,
1996,05/05/2024 16:00:00,10.89,,,,
1997,05/05/2024 17:00:00,10.77,,,,
1998,05/05/2024 18:00:00,10.08,,,,
1999,05/05/2024 19:00:00,10.29,,,,
2000,05/05/2024 20:00:00,10.29,,,,
2001,05/05/2024 21:00:00,9.44,,,,
2002,05/05/2024 22:00:00,8.79,,,,
2003,05/05/2024 23:00:00,8.71,,,,
2004,05/06/2024 00:00:00,8.88,,,,
2005,05/06/2024 01:00:00,8.92,,,,
2006,05/06/2024 02:00:00,8.88,,,,
2007,05/06/2024 03:00:00,8.53,,,,
2008,05/06/2024 04:00:00,8.19,,,,
2009,05/06/2024 05:00:00,8.28,,,,
2010,05/06/2024 06:00:00,8.15,,,,
2011,05/06/2024 07:00:00,8.11,,,,
2012,05/06/2024 08:00:00,8.32,,,,
2013,05/06/2024 09:00:00,9.48,,,,
2014,05/06/2024 10:00:00,9.35,,,,
2015,05/06/2024 11:00:00,11.41,,,,
2016,05/06/2024 12:00:00,11.02,,,,
2017,05/06/2024 13:00:00,11.11,,,,
2018,05/06/2024 14:00:00,11.45,,,,
2019,05/06/2024 15:00:00,10.25,,,,
2020,05/06/2024 16:00:00,12.48,,,,
2021,05/06/2024 17:00:00,12.31,,,,
2022,05/06/2024 18:00:00,12.14,,,,
2023,05/06/2024 19:00:00,10.68,,,,
2024,05/06/2024 20:00:00,10.34,,,,
2025,05/06/2024 21:00:00,9.14,,,,
2026,05/06/2024 22:00:00,8.49,,,,
2027,05/06/2024 23:00:00,7.46,,,,
2028,05/07/2024 00:00:00,7.12,,,,
2029,05/07/2024 01:00:00,6.95,,,,
2030,05/07/2024 02:00:00,6.48,,,,
2031,05/07/2024 03:00:00,5.79,,,,
2032,05/07/2024 04:00:00,5.45,,,,
2033,05/07/2024 05:00:00,5.02,,,,
2034,05/07/2024 06:00:00,4.54,,,,
2035,05/07/2024 07:00:00,6.39,,,,
2036,05/07/2024 08:00:00,9.44,,,,
2037,05/07/2024 09:00:00,9.65,,,,
2038,05/07/2024 10:00:00,10.55,,,,
2039,05/07/2024 11:00:00,12.65,,,,
2040,05/07/2024 12:00:00,13.85,,,,
2041,05/07/2024 13:00:00,14.07,,,,
2042,05/07/2024 14:00:00,14.58,,,,
2043,05/07/2024 15:00:00,15.27,,,,
2044,05/07/2024 16:00:00,16.13,,,,
2045,05/07/2024 17:00:00,15.91,,,,
2046,05/07/2024 18:00:00,15.27,,,,
2047,05/07/2024 19:00:00,14.15,,,,
2048,05/07/2024 20:00:00,13.60,,,,
2049,05/07/2024 21:00:00,13.04,,,,
2050,05/07/2024 22:00:00,12.52,,,,
2051,05/07/2024 23:00:00,10.72,,,,
2052,05/08/2024 00:00:00,9.39,,,,
2053,05/08/2024 01:00:00,8.41,,,,
2054,05/08/2024 02:00:00,7.76,,,,
2055,05/08/2024 03:00:00,6.90,,,,
2056,05/08/2024 04:00:00,6.30,,,,
2057,05/08/2024 05:00:00,5.66,,,,
2058,05/08/2024 06:00:00,5.27,,,,
2059,05/08/2024 07:00:00,7.29,,,,
2060,05/08/2024 08:00:00,9.78,,,,
2061,05/08/2024 09:00:00,10.77,,,,
2062,05/08/2024 10:00:00,11.28,,,,
2063,05/08/2024 11:00:00,12.82,,,,
2064,05/08/2024 12:00:00,13.77,,,,
2065,05/08/2024 13:00:00,14.84,,,,
2066,05/08/2024 14:00:00,15.87,,,,
2067,05/08/2024 15:00:00,15.96,,,,
2068,05/08/2024 16:00:00,16.90,,,,
2069,05/08/2024 17:00:00,16.81,,,,
2070,05/08/2024 18:00:00,16.73,,,,
2071,05/08/2024 19:00:00,16.17,,,,
2072,05/08/2024 20:00:00,15.48,,,,
2073,05/08/2024 21:00:00,14.15,,,,
2074,05/08/2024 22:00:00,13.94,,,,
2075,05/08/2024 23:00:00,13.04,,,,
2076,05/09/2024 00:00:00,12.87,,,,
2077,05/09/2024 01:00:00,12.27,,,,
2078,05/09/2024 02:00:00,11.71,,,,
2079,05/09/2024 03:00:00,10.64,,,,
2080,05/09/2024 04:00:00,9.18,,,,
2081,05/09/2024 05:00:00,8.32,,,,
2082,05/09/2024 06:00:00,7.85,,,,
2083,05/09/2024 07:00:00,10.55,,,,
2084,05/09/2024 08:00:00,12.27,,,,
2085,05/09/2024 09:00:00,13.90,,,,
2086,05/09/2024 10:00:00,15.14,,,,
2087,05/09/2024 11:00:00,16.04,,,,
2088,05/09/2024 12:00:00,17.33,,,,
2089,05/09/2024 13:00:00,18.87,,,,
2090,05/09/2024 14:00:00,19.90,,,,
2091,05/09/2024 15:00:00,21.02,,,,
2092,05/09/2024 16:00:00,21.79,,,,
2093,05/09/2024 17:00:00,21.49,,,,
2094,05/09/2024 18:00:00,22.26,,,,
2095,05/09/2024 19:00:00,21.75,,,,
2096,05/09/2024 20:00:00,20.76,,,,
2097,05/09/2024 21:00:00,19.35,,,,
2098,05/09/2024 22:00:00,17.93,,,,
2099,05/09/2024 23:00:00,18.36,,,,
2100,05/10/2024 00:00:00,16.21,,,,
2101,05/10/2024 01:00:00,14.33,,,,
2102,05/10/2024 02:00:00,14.07,,,,
2103,05/10/2024 03:00:00,12.74,,,,
2104,05/10/2024 04:00:00,11.88,,,,
2105,05/10/2024 05:00:00,11.11,,,,
2106,05/10/2024 06:00:00,10.59,,,,
2107,05/10/2024 07:00:00,13.25,,,,
2108,05/10/2024 08:00:00,16.56,,,,
2109,05/10/2024 09:00:00,19.00,,,,
2110,05/10/2024 10:00:00,20.33,,,,
2111,05/10/2024 11:00:00,21.49,,,,
2112,05/10/2024 12:00:00,22.86,,,,
2113,05/10/2024 13:00:00,23.76,,,,
2114,05/10/2024 14:00:00,25.91,,,,
2115,05/10/2024 15:00:00,27.02,,,,
2116,05/10/2024 16:00:00,27.80,,,,
2117,05/10/2024 17:00:00,28.10,,,,
2118,05/10/2024 18:00:00,28.23,,,,
2119,05/10/2024 19:00:00,27.67,,,,
2120,05/10/2024 20:00:00,25.01,,,,
2121,05/10/2024 21:00:00,22.82,,,,
2122,05/10/2024 22:00:00,21.70,,,,
2123,05/10/2024 23:00:00,21.15,,,,
2124,05/11/2024 00:00:00,18.87,,,,
2125,05/11/2024 01:00:00,17.50,,,,
2126,05/11/2024 02:00:00,16.26,,,,
2127,05/11/2024 03:00:00,15.31,,,,
2128,05/11/2024 04:00:00,14.45,,,,
2129,05/11/2024 05:00:00,13.51,,,,
2130,05/11/2024 06:00:00,12.44,,,,
2131,05/11/2024 07:00:00,15.61,,,,
2132,05/11/2024 08:00:00,18.92,,,,
2133,05/11/2024 09:00:00,20.55,,,,
2134,05/11/2024 10:00:00,21.96,,,,
2135,05/11/2024 11:00:00,23.12,,,,
2136,05/11/2024 12:00:00,24.41,,,,
2137,05/11/2024 13:00:00,25.18,,,,
2138,05/11/2024 14:00:00,26.21,,,,
2139,05/11/2024 15:00:00,27.63,,,,
2140,05/11/2024 16:00:00,29.34,,,,
2141,05/11/2024 17:00:00,29.43,,,,
2142,05/11/2024 18:00:00,28.57,,,,
2143,05/11/2024 19:00:00,27.80,,,,
2144,05/11/2024 20:00:00,26.30,,,,
2145,05/11/2024 21:00:00,23.98,,,,
2146,05/11/2024 22:00:00,21.75,,,,
2147,05/11/2024 23:00:00,20.03,,,,
2148,05/12/2024 00:00:00,18.66,,,,
2149,05/12/2024 01:00:00,16.99,,,,
2150,05/12/2024 02:00:00,15.83,,,,
2151,05/12/2024 03:00:00,14.80,,,,
2152,05/12/2024 04:00:00,13.81,,,,
2153,05/12/2024 05:00:00,12.74,,,,
2154,05/12/2024 06:00:00,12.22,,,,
2155,05/12/2024 07:00:00,13.85,,,,
2156,05/12/2024 08:00:00,15.83,,,,
2157,05/12/2024 09:00:00,17.76,,,,
2158,05/12/2024 10:00:00,19.22,,,,
2159,05/12/2024 11:00:00,19.05,,,,
2160,05/12/2024 12:00:00,21.92,,,,
2161,05/12/2024 13:00:00,21.88,,,,
2162,05/12/2024 14:00:00,23.89,,,,
2163,05/12/2024 15:00:00,24.58,,,,
2164,05/12/2024 16:00:00,25.05,,,,
2165,05/12/2024 17:00:00,24.71,,,,
2166,05/12/2024 18:00:00,24.71,,,,
2167,05/12/2024 19:00:00,22.39,,,,
2168,05/12/2024 20:00:00,21.70,,,,
2169,05/12/2024 21:00:00,19.00,,,,
2170,05/12/2024 22:00:00,18.32,,,,
2171,05/12/2024 23:00:00,17.76,,,,
2172,05/13/2024 00:00:00,16.86,,,,
2173,05/13/2024 01:00:00,15.74,,,,
2174,05/13/2024 02:00:00,13.77,,,,
2175,05/13/2024 03:00:00,12.95,,,,
2176,05/13/2024 04:00:00,12.27,,,,
2177,05/13/2024 05:00:00,11.75,,,,
2178,05/13/2024 06:00:00,12.01,,,,
2179,05/13/2024 07:00:00,11.75,,,,
2180,05/13/2024 08:00:00,12.22,,,,
2181,05/13/2024 09:00:00,13.08,,,,
2182,05/13/2024 10:00:00,13.81,,,,
2183,05/13/2024 11:00:00,13.94,,,,
2184,05/13/2024 12:00:00,15.66,,,,
2185,05/13/2024 13:00:00,16.86,,,,
2186,05/13/2024 14:00:00,19.13,,,,
2187,05/13/2024 15:00:00,19.09,,,,
2188,05/13/2024 16:00:00,18.74,,,,
2189,05/13/2024 17:00:00,17.29,,,,
2190,05/13/2024 18:00:00,17.41,,,,
2191,05/13/2024 19:00:00,17.33,,,,
2192,05/13/2024 20:00:00,16.17,,,,
2193,05/13/2024 21:00:00,15.78,,,,
2194,05/13/2024 22:00:00,15.14,,,,
2195,05/13/2024 23:00:00,14.45,,,,
2196,05/14/2024 00:00:00,13.68,,,,
2197,05/14/2024 01:00:00,13.00,,,,
2198,05/14/2024 02:00:00,12.05,,,,
2199,05/14/2024 03:00:00,11.32,,,,
2200,05/14/2024 04:00:00,11.62,,,,
2201,05/14/2024 05:00:00,10.98,,,,
2202,05/14/2024 06:00:00,11.45,,,,
2203,05/14/2024 07:00:00,12.82,,,,
2204,05/14/2024 08:00:00,14.45,,,,
2205,05/14/2024 09:00:00,15.74,,,,
2206,05/14/2024 10:00:00,15.70,,,,
2207,05/14/2024 11:00:00,16.81,,,,
2208,05/14/2024 12:00:00,17.63,,,,
2209,05/14/2024 13:00:00,18.44,,,,
2210,05/14/2024 14:00:00,19.47,,,,
2211,05/14/2024 15:00:00,19.95,,,,
2212,05/14/2024 16:00:00,20.59,,,,
2213,05/14/2024 17:00:00,20.68,,,,
2214,05/14/2024 18:00:00,20.55,,,,
2215,05/14/2024 19:00:00,20.03,,,,
2216,05/14/2024 20:00:00,19.26,,,,
2217,05/14/2024 21:00:00,18.23,,,,
2218,05/14/2024 22:00:00,17.03,,,,
2219,05/14/2024 23:00:00,17.03,,,,
2220,05/15/2024 00:00:00,17.03,,,,
2221,05/15/2024 01:00:00,15.74,,,,
2222,05/15/2024 02:00:00,14.54,,,,
2223,05/15/2024 03:00:00,13.85,,,,
2224,05/15/2024 04:00:00,13.47,,,,
2225,05/15/2024 05:00:00,13.08,,,,
2226,05/15/2024 06:00:00,12.74,,,,
2227,05/15/2024 07:00:00,13.21,,,,
2228,05/15/2024 08:00:00,15.01,,,,
2229,05/15/2024 09:00:00,17.89,,,,
2230,05/15/2024 10:00:00,17.80,,,,
2231,05/15/2024 11:00:00,19.22,,,,
2232,05/15/2024 12:00:00,19.95,,,,
2233,05/15/2024 13:00:00,21.92,,,,
2234,05/15/2024 14:00:00,22.91,,,,
2235,05/15/2024 15:00:00,23.51,,,,
2236,05/15/2024 16:00:00,23.68,,,,
2237,05/15/2024 17:00:00,23.55,,,,
2238,05/15/2024 18:00:00,24.45,,,,
2239,05/15/2024 19:00:00,23.89,,,,
2240,05/15/2024 20:00:00,20.93,,,,
2241,05/15/2024 21:00:00,18.14,,,,
2242,05/15/2024 22:00:00,16.39,,,,
2243,05/15/2024 23:00:00,14.97,,,,
2244,05/16/2024 00:00:00,13.51,,,,
2245,05/16/2024 01:00:00,12.57,,,,
2246,05/16/2024 02:00:00,12.22,,,,
2247,05/16/2024 03:00:00,11.79,,,,
2248,05/16/2024 04:00:00,11.54,,,,
2249,05/16/2024 05:00:00,10.89,,,,
2250,05/16/2024 06:00:00,10.68,,,,
2251,05/16/2024 07:00:00,10.64,,,,
2252,05/16/2024 08:00:00,10.94,,,,
2253,05/16/2024 09:00:00,11.97,,,,
2254,05/16/2024 10:00:00,12.61,,,,
2255,05/16/2024 11:00:00,13.68,,,,
2256,05/16/2024 12:00:00,16.13,,,,
2257,05/16/2024 13:00:00,17.72,,,,
2258,05/16/2024 14:00:00,17.59,,,,
2259,05/16/2024 15:00:00,18.10,,,,
2260,05/16/2024 16:00:00,18.14,,,,
2261,05/16/2024 17:00:00,16.94,,,,
2262,05/16/2024 18:00:00,16.04,,,,
2263,05/16/2024 19:00:00,14.93,,,,
2264,05/16/2024 20:00:00,14.28,,,,
2265,05/16/2024 21:00:00,13.30,,,,
2266,05/16/2024 22:00:00,12.18,,,,
2267,05/16/2024 23:00:00,11.15,,,,
2268,05/17/2024 00:00:00,10.46,,,,
2269,05/17/2024 01:00:00,9.86,,,,
2270,05/17/2024 02:00:00,9.31,,,,
2271,05/17/2024 03:00:00,8.96,,,,
2272,05/17/2024 04:00:00,8.66,,,,
2273,05/17/2024 05:00:00,7.76,,,,
2274,05/17/2024 06:00:00,7.46,,,,
2275,05/17/2024 07:00:00,9.18,,,,
2276,05/17/2024 08:00:00,11.02,,,,
2277,05/17/2024 09:00:00,11.54,,,,
2278,05/17/2024 10:00:00,12.70,,,,
2279,05/17/2024 11:00:00,13.98,,,,
2280,05/17/2024 12:00:00,14.75,,,,
2281,05/17/2024 13:00:00,15.36,,,,
2282,05/17/2024 14:00:00,16.30,,,,
2283,05/17/2024 15:00:00,17.63,,,,
2284,05/17/2024 16:00:00,17.50,,,,
2285,05/17/2024 17:00:00,16.51,,,,
2286,05/17/2024 18:00:00,14.97,,,,
2287,05/17/2024 19:00:00,14.24,,,,
2288,05/17/2024 20:00:00,13.38,,,,
2289,05/17/2024 21:00:00,12.57,,,,
2290,05/17/2024 22:00:00,11.88,,,,
2291,05/17/2024 23:00:00,10.89,,,,
2292,05/18/2024 00:00:00,9.91,,,,
2293,05/18/2024 01:00:00,8.83,,,,
2294,05/18/2024 02:00:00,8.58,,,,
2295,05/18/2024 03:00:00,9.01,,,,
2296,05/18/2024 04:00:00,9.05,,,,
2297,05/18/2024 05:00:00,8.66,,,,
2298,05/18/2024 06:00:00,8.45,,,,
2299,05/18/2024 07:00:00,8.83,,,,
2300,05/18/2024 08:00:00,9.31,,,,
2301,05/18/2024 09:00:00,10.21,,,,
2302,05/18/2024 10:00:00,11.71,,,,
2303,05/18/2024 11:00:00,14.45,,,,
2304,05/18/2024 12:00:00,15.31,,,,
2305,05/18/2024 13:00:00,15.87,,,,
2306,05/18/2024 14:00:00,13.12,,,,
2307,05/18/2024 15:00:00,14.07,,,,
2308,05/18/2024 16:00:00,12.57,,,,
2309,05/18/2024 17:00:00,10.81,,,,
2310,05/18/2024 18:00:00,10.59,,,,
2311,05/18/2024 19:00:00,9.91,,,,
2312,05/18/2024 20:00:00,10.25,,,,
2313,05/18/2024 21:00:00,10.04,,,,
2314,05/18/2024 22:00:00,9.69,,,,
2315,05/18/2024 23:00:00,9.52,,,,
2316,05/19/2024 00:00:00,9.18,,,,
2317,05/19/2024 01:00:00,8.49,,,,
2318,05/19/2024 02:00:00,7.50,,,,
2319,05/19/2024 03:00:00,6.90,,,,
2320,05/19/2024 04:00:00,6.30,,,,
2321,05/19/2024 05:00:00,5.96,,,,
2322,05/19/2024 06:00:00,6.22,,,,
2323,05/19/2024 07:00:00,6.90,,,,
2324,05/19/2024 08:00:00,8.15,,,,
2325,05/19/2024 09:00:00,8.83,,,,
2326,05/19/2024 10:00:00,9.86,,,,
2327,05/19/2024 11:00:00,11.79,,,,
2328,05/19/2024 12:00:00,14.63,,,,
2329,05/19/2024 13:00:00,14.28,,,,
2330,05/19/2024 14:00:00,16.04,,,,
2331,05/19/2024 15:00:00,15.48,,,,
2332,05/19/2024 16:00:00,15.18,,,,
2333,05/19/2024 17:00:00,16.00,,,,
2334,05/19/2024 18:00:00,16.81,,,,
2335,05/19/2024 19:00:00,16.00,,,,
2336,05/19/2024 20:00:00,14.88,,,,
2337,05/19/2024 21:00:00,13.81,,,,
2338,05/19/2024 22:00:00,13.25,,,,
2339,05/19/2024 23:00:00,11.71,,,,
2340,05/20/2024 00:00:00,10.42,,,,
2341,05/20/2024 01:00:00,9.39,,,,
2342,05/20/2024 02:00:00,8.62,,,,
2343,05/20/2024 03:00:00,7.72,,,,
2344,05/20/2024 04:00:00,7.25,,,,
2345,05/20/2024 05:00:00,6.82,,,,
2346,05/20/2024 06:00:00,6.65,,,,
2347,05/20/2024 07:00:00,8.92,,,,
2348,05/20/2024 08:00:00,9.05,,,,
2349,05/20/2024 09:00:00,11.92,,,,
2350,05/20/2024 10:00:00,12.91,,,,
2351,05/20/2024 11:00:00,14.11,,,,
2352,05/20/2024 12:00:00,16.00,,,,
2353,05/20/2024 13:00:00,16.34,,,,
2354,05/20/2024 14:00:00,17.37,,,,
2355,05/20/2024 15:00:00,18.23,,,,
2356,05/20/2024 16:00:00,18.74,,,,
2357,05/20/2024 17:00:00,18.87,,,,
2358,05/20/2024 18:00:00,18.79,,,,
2359,05/20/2024 19:00:00,17.16,,,,
2360,05/20/2024 20:00:00,15.31,,,,
2361,05/20/2024 21:00:00,14.07,,,,
2362,05/20/2024 22:00:00,12.91,,,,
